timestamp,ticker,price,bid,ask,volume,order_book_depth_usd,regime
1783431512,CSPR/USD,0.040668,0.040655,0.040681,18414.81,1501354.15,normal
1783431513,CSPR/USD,0.040719,0.04069,0.040749,58923.18,1295716.04,normal
1783431514,CSPR/USD,0.040733,0.040696,0.04077,30210.44,2179881.63,normal
1783431515,CSPR/USD,0.040734,0.040697,0.040772,20491.45,674680.83,normal
1783431516,CSPR/USD,0.040674,0.040634,0.040713,30444.28,1333884.03,normal
1783431517,CSPR/USD,0.040755,0.040718,0.040792,9928.34,1251401.55,normal
1783431518,CSPR/USD,0.040796,0.040786,0.040807,8896.27,1199702.77,normal
1783431519,CSPR/USD,0.040762,0.04074,0.040784,7344.98,1115384.49,normal
1783431520,CSPR/USD,0.040824,0.040789,0.04086,12085.61,920149.91,normal
1783431521,CSPR/USD,0.040793,0.040772,0.040815,9531.86,845821.61,normal
1783431522,CSPR/USD,0.040744,0.040716,0.040773,35123.29,1780812.23,normal
1783431523,CSPR/USD,0.040697,0.040668,0.040726,9133.84,2338789.68,normal
1783431524,CSPR/USD,0.040587,0.040566,0.040608,7029.16,1517703.29,normal
1783431525,CSPR/USD,0.040616,0.040578,0.040654,63200.14,1095949.1,normal
1783431526,CSPR/USD,0.040502,0.040477,0.040528,9310.52,818320.4,normal
1783431527,CSPR/USD,0.040426,0.040402,0.04045,15105.63,2160286.73,normal
1783431528,CSPR/USD,0.040298,0.040258,0.040338,19169.16,2442984.11,normal
1783431529,CSPR/USD,0.040293,0.040268,0.040318,5381.09,1198310.8,normal
1783431530,CSPR/USD,0.040283,0.040268,0.040299,35896.21,1081900.85,normal
1783431531,CSPR/USD,0.040263,0.040238,0.040289,22241.06,1702985.91,normal
1783431532,CSPR/USD,0.040199,0.040164,0.040234,46476.74,2050657.96,normal
1783431533,CSPR/USD,0.040127,0.040093,0.04016,7759.11,1410805.61,normal
1783431534,CSPR/USD,0.040155,0.040122,0.040189,14462.3,1760146.3,normal
1783431535,CSPR/USD,0.040121,0.04009,0.040153,13787.04,1933098.14,normal
1783431536,CSPR/USD,0.040141,0.040123,0.040159,16499.92,2421184.58,normal
1783431537,CSPR/USD,0.040087,0.040051,0.040122,4172.66,830074.66,normal
1783431538,CSPR/USD,0.040098,0.040061,0.040134,14598.43,2494764.99,normal
1783431539,CSPR/USD,0.040178,0.040162,0.040194,4267.69,1284313.31,normal
1783431540,CSPR/USD,0.040214,0.0402,0.040228,17794.9,1946400.29,normal
1783431541,CSPR/USD,0.040188,0.040149,0.040228,2433.49,1644828.76,normal
1783431542,CSPR/USD,0.040204,0.040168,0.04024,3037.32,1473337.23,normal
1783431543,CSPR/USD,0.040189,0.040152,0.040226,25715.24,1896150.74,normal
1783431544,CSPR/USD,0.04019,0.040153,0.040226,8625.94,1291507.7,normal
1783431545,CSPR/USD,0.04017,0.040143,0.040196,6061.51,752219.96,normal
1783431546,CSPR/USD,0.04016,0.04013,0.040189,36926.2,1477786.77,normal
1783431547,CSPR/USD,0.040173,0.040146,0.040199,17363.07,1543831.74,normal
1783431548,CSPR/USD,0.040111,0.0401,0.040123,26840.63,903804.31,normal
1783431549,CSPR/USD,0.040049,0.040017,0.040082,11696.05,2371238.71,normal
1783431550,CSPR/USD,0.039964,0.039939,0.039989,113971.42,954951.29,normal
1783431551,CSPR/USD,0.039866,0.039837,0.039896,8236.98,1318455.19,normal
1783431552,CSPR/USD,0.039792,0.039767,0.039817,53938.32,809859.37,normal
1783431553,CSPR/USD,0.039802,0.039777,0.039826,12719.7,1571593.29,normal
1783431554,CSPR/USD,0.039747,0.039732,0.039762,3556.0,1115275.22,normal
1783431555,CSPR/USD,0.039779,0.03976,0.039797,19658.77,1478545.04,normal
1783431556,CSPR/USD,0.039781,0.039766,0.039795,17185.31,949233.83,normal
1783431557,CSPR/USD,0.039661,0.039645,0.039677,5761.44,607550.26,normal
1783431558,CSPR/USD,0.039701,0.039662,0.03974,6388.31,2058453.3,normal
1783431559,CSPR/USD,0.03975,0.039735,0.039764,13098.35,1782172.57,normal
1783431560,CSPR/USD,0.03969,0.039672,0.039707,17673.09,1181478.71,normal
1783431561,CSPR/USD,0.039715,0.039688,0.039743,1850.98,594988.45,normal
1783431562,CSPR/USD,0.039663,0.039635,0.039691,31023.4,2231150.13,normal
1783431563,CSPR/USD,0.039669,0.039654,0.039683,8994.8,839590.01,normal
1783431564,CSPR/USD,0.039592,0.039559,0.039626,4603.64,2361484.44,normal
1783431565,CSPR/USD,0.039484,0.03945,0.039517,28363.35,1457190.76,normal
1783431566,CSPR/USD,0.03946,0.039444,0.039477,13109.67,1180773.42,normal
1783431567,CSPR/USD,0.039453,0.039435,0.039471,35345.72,1983518.95,normal
1783431568,CSPR/USD,0.039429,0.039391,0.039466,18965.22,2253678.81,normal
1783431569,CSPR/USD,0.039357,0.039323,0.039392,13343.55,1241427.13,normal
1783431570,CSPR/USD,0.039333,0.039303,0.039364,11823.17,1314687.5,normal
1783431571,CSPR/USD,0.03935,0.039337,0.039362,19656.63,1366316.44,normal
1783431572,CSPR/USD,0.039347,0.039325,0.039369,9596.7,2344646.12,normal
1783431573,CSPR/USD,0.039358,0.039331,0.039384,6754.35,1885127.98,normal
1783431574,CSPR/USD,0.039317,0.039302,0.039333,21762.15,995292.23,normal
1783431575,CSPR/USD,0.039388,0.039365,0.039411,11901.38,869999.4,normal
1783431576,CSPR/USD,0.039317,0.03929,0.039345,13723.35,960735.33,normal
1783431577,CSPR/USD,0.039346,0.039327,0.039366,31936.47,1027127.78,normal
1783431578,CSPR/USD,0.039418,0.039385,0.039451,12196.43,960366.98,normal
1783431579,CSPR/USD,0.039447,0.039412,0.039481,13521.38,1817012.89,normal
1783431580,CSPR/USD,0.039434,0.039415,0.039454,8269.1,731867.02,normal
1783431581,CSPR/USD,0.039403,0.039368,0.039437,18856.1,1274716.98,normal
1783431582,CSPR/USD,0.039465,0.039452,0.039478,17674.22,1750107.15,normal
1783431583,CSPR/USD,0.039379,0.039345,0.039414,27463.69,1081719.95,normal
1783431584,CSPR/USD,0.039321,0.039306,0.039335,8405.97,630548.77,normal
1783431585,CSPR/USD,0.039297,0.039284,0.039309,9262.66,663647.85,normal
1783431586,CSPR/USD,0.039371,0.039342,0.0394,25177.6,751933.55,normal
1783431587,CSPR/USD,0.039394,0.03937,0.039418,16346.52,2171686.05,normal
1783431588,CSPR/USD,0.039336,0.039299,0.039372,6470.61,1815727.01,normal
1783431589,CSPR/USD,0.039317,0.039296,0.039338,37996.27,629044.82,normal
1783431590,CSPR/USD,0.03928,0.039262,0.039298,3433.17,1282137.76,normal
1783431591,CSPR/USD,0.039237,0.039213,0.039262,25019.93,1057170.35,normal
1783431592,CSPR/USD,0.039296,0.039273,0.039319,4855.32,1656080.22,normal
1783431593,CSPR/USD,0.039214,0.039194,0.039234,60393.14,1545611.9,normal
1783431594,CSPR/USD,0.03931,0.03928,0.039341,3882.83,1462248.05,normal
1783431595,CSPR/USD,0.03936,0.039328,0.039393,33583.85,1129024.74,normal
1783431596,CSPR/USD,0.039426,0.039391,0.039461,12515.12,775599.54,normal
1783431597,CSPR/USD,0.039398,0.039359,0.039437,9963.84,1984752.77,normal
1783431598,CSPR/USD,0.039389,0.039371,0.039407,15495.69,2259713.54,normal
1783431599,CSPR/USD,0.039303,0.039272,0.039334,22148.39,2388301.82,normal
1783431600,CSPR/USD,0.039271,0.03925,0.039292,6480.02,617237.94,normal
1783431601,CSPR/USD,0.039301,0.039271,0.039331,6956.07,1979817.42,normal
1783431602,CSPR/USD,0.039379,0.039355,0.039403,22464.33,1953006.92,normal
1783431603,CSPR/USD,0.039312,0.039273,0.039351,3408.83,2394219.23,normal
1783431604,CSPR/USD,0.03929,0.039259,0.039321,8371.74,1005829.19,normal
1783431605,CSPR/USD,0.039281,0.039243,0.039319,152138.96,1984358.08,normal
1783431606,CSPR/USD,0.039197,0.039163,0.039231,6158.51,609252.58,normal
1783431607,CSPR/USD,0.039233,0.039196,0.039269,33464.56,1762491.44,normal
1783431608,CSPR/USD,0.039189,0.039155,0.039223,8360.21,1201695.65,normal
1783431609,CSPR/USD,0.039177,0.039154,0.039201,20075.11,2037818.88,normal
1783431610,CSPR/USD,0.03915,0.039133,0.039167,22549.87,2226608.57,normal
1783431611,CSPR/USD,0.039103,0.039082,0.039123,32963.8,1229642.08,normal
1783431612,CSPR/USD,0.039102,0.039092,0.039113,11382.1,1551172.19,normal
1783431613,CSPR/USD,0.039089,0.039064,0.039115,65585.36,734808.12,normal
1783431614,CSPR/USD,0.039067,0.039043,0.039092,8337.6,1333813.93,normal
1783431615,CSPR/USD,0.039024,0.038999,0.039049,16112.91,1221600.79,normal
1783431616,CSPR/USD,0.039043,0.039004,0.039081,16256.07,866246.92,normal
1783431617,CSPR/USD,0.039142,0.039105,0.039178,5444.85,2288957.25,normal
1783431618,CSPR/USD,0.03915,0.039135,0.039165,10628.58,796175.68,normal
1783431619,CSPR/USD,0.03921,0.039189,0.03923,15202.43,1771478.72,normal
1783431620,CSPR/USD,0.039126,0.039104,0.039149,9455.04,2280285.29,normal
1783431621,CSPR/USD,0.039136,0.039115,0.039156,94158.91,2323937.16,normal
1783431622,CSPR/USD,0.03907,0.039037,0.039103,6830.14,2086479.4,normal
1783431623,CSPR/USD,0.038982,0.038957,0.039007,34321.92,852282.27,normal
1783431624,CSPR/USD,0.038938,0.038911,0.038964,26507.1,2134862.82,normal
1783431625,CSPR/USD,0.039009,0.038974,0.039043,13212.39,1053129.62,normal
1783431626,CSPR/USD,0.039066,0.039032,0.039099,6686.41,2344796.05,normal
1783431627,CSPR/USD,0.03908,0.039066,0.039094,7225.67,1918173.36,normal
1783431628,CSPR/USD,0.038988,0.038958,0.039019,8827.49,2070535.12,normal
1783431629,CSPR/USD,0.038977,0.038954,0.038999,3201.6,670064.91,normal
1783431630,CSPR/USD,0.038995,0.038976,0.039013,5986.29,1665530.23,normal
1783431631,CSPR/USD,0.039005,0.038994,0.039016,4080.68,2142284.25,normal
1783431632,CSPR/USD,0.038895,0.038871,0.038919,39210.51,2223180.71,normal
1783431633,CSPR/USD,0.038842,0.038822,0.038862,21911.57,557263.41,normal
1783431634,CSPR/USD,0.038838,0.038821,0.038855,25053.76,2378318.47,normal
1783431635,CSPR/USD,0.03887,0.03884,0.0389,21398.27,586677.47,normal
1783431636,CSPR/USD,0.03874,0.038708,0.038772,15268.91,1729037.36,normal
1783431637,CSPR/USD,0.03873,0.038713,0.038747,42982.33,1886775.06,normal
1783431638,CSPR/USD,0.038739,0.038727,0.03875,8195.9,714690.58,normal
1783431639,CSPR/USD,0.038789,0.038755,0.038823,14549.85,596023.73,normal
1783431640,CSPR/USD,0.03883,0.03882,0.03884,24285.8,2069824.31,normal
1783431641,CSPR/USD,0.038865,0.038828,0.038902,4642.61,1269341.25,normal
1783431642,CSPR/USD,0.038817,0.038789,0.038845,159097.28,714225.03,normal
1783431643,CSPR/USD,0.038704,0.038685,0.038723,13668.55,2025335.63,normal
1783431644,CSPR/USD,0.038681,0.038664,0.038697,14966.83,2198326.14,normal
1783431645,CSPR/USD,0.03874,0.03873,0.03875,36515.88,1674772.38,normal
1783431646,CSPR/USD,0.038823,0.038806,0.038839,27777.02,822473.62,normal
1783431647,CSPR/USD,0.038865,0.038851,0.038879,13772.96,530444.94,normal
1783431648,CSPR/USD,0.03889,0.038863,0.038918,14825.49,1901604.96,normal
1783431649,CSPR/USD,0.038913,0.038898,0.038928,4010.54,1600279.35,normal
1783431650,CSPR/USD,0.03888,0.038855,0.038905,8559.76,1801594.28,normal
1783431651,CSPR/USD,0.038872,0.038845,0.038899,20206.67,2126369.34,normal
1783431652,CSPR/USD,0.038971,0.038953,0.03899,19055.56,1368455.55,normal
1783431653,CSPR/USD,0.038915,0.038905,0.038926,35487.39,749030.94,normal
1783431654,CSPR/USD,0.039012,0.039001,0.039022,12131.97,2379966.57,normal
1783431655,CSPR/USD,0.038992,0.038982,0.039003,4403.57,1590524.25,normal
1783431656,CSPR/USD,0.039071,0.03904,0.039103,31113.1,1730588.24,normal
1783431657,CSPR/USD,0.038987,0.038968,0.039006,42145.01,2366822.86,normal
1783431658,CSPR/USD,0.039022,0.038989,0.039055,27408.15,2363167.31,normal
1783431659,CSPR/USD,0.038978,0.038956,0.039001,11720.48,1644189.21,normal
1783431660,CSPR/USD,0.038894,0.038871,0.038917,30807.36,1095222.85,normal
1783431661,CSPR/USD,0.038907,0.038882,0.038932,207550.17,2494227.27,normal
1783431662,CSPR/USD,0.038967,0.038937,0.038998,14648.92,1861634.18,normal
1783431663,CSPR/USD,0.038917,0.038899,0.038934,4677.93,1316873.35,normal
1783431664,CSPR/USD,0.038827,0.038814,0.038841,8357.98,1619673.61,normal
1783431665,CSPR/USD,0.038822,0.038796,0.038848,22034.86,1331668.1,normal
1783431666,CSPR/USD,0.038817,0.038798,0.038836,3700.25,2276610.3,normal
1783431667,CSPR/USD,0.038849,0.038827,0.038872,15298.69,1464998.75,normal
1783431668,CSPR/USD,0.038906,0.038877,0.038934,18110.9,2147056.75,normal
1783431669,CSPR/USD,0.038902,0.038878,0.038926,45619.81,2180352.6,normal
1783431670,CSPR/USD,0.039013,0.038985,0.039041,38107.1,2148664.68,normal
1783431671,CSPR/USD,0.039026,0.039001,0.039052,26679.96,1944377.22,normal
1783431672,CSPR/USD,0.039006,0.038974,0.039037,2368.13,2209755.43,normal
1783431673,CSPR/USD,0.038909,0.038879,0.03894,27912.85,1274459.16,normal
1783431674,CSPR/USD,0.038894,0.038868,0.038919,23491.89,729326.41,normal
1783431675,CSPR/USD,0.038874,0.038844,0.038903,16395.39,2184908.41,normal
1783431676,CSPR/USD,0.038931,0.038896,0.038966,3347.01,1496336.83,normal
1783431677,CSPR/USD,0.038958,0.038936,0.038981,7176.6,754752.07,normal
1783431678,CSPR/USD,0.038888,0.038866,0.03891,5252.93,730625.04,normal
1783431679,CSPR/USD,0.038898,0.038866,0.03893,2665.09,818484.79,normal
1783431680,CSPR/USD,0.038938,0.038912,0.038965,13328.61,2001946.52,normal
1783431681,CSPR/USD,0.03903,0.039018,0.039041,7056.77,1921713.35,normal
1783431682,CSPR/USD,0.039083,0.039047,0.039119,109124.47,907637.36,normal
1783431683,CSPR/USD,0.039128,0.039117,0.039139,11672.4,2193846.84,normal
1783431684,CSPR/USD,0.039132,0.0391,0.039163,37609.15,1062589.59,normal
1783431685,CSPR/USD,0.039155,0.039123,0.039187,3807.47,2085971.17,normal
1783431686,CSPR/USD,0.03923,0.039192,0.039268,8742.3,1477611.82,normal
1783431687,CSPR/USD,0.03915,0.039139,0.039161,14436.55,1963097.37,normal
1783431688,CSPR/USD,0.039129,0.039102,0.039156,6460.6,1262775.33,normal
1783431689,CSPR/USD,0.039083,0.03906,0.039105,9530.38,1194281.19,normal
1783431690,CSPR/USD,0.039105,0.039086,0.039125,11222.09,2182719.2,normal
1783431691,CSPR/USD,0.039179,0.039167,0.039191,11079.74,570604.51,normal
1783431692,CSPR/USD,0.039143,0.039117,0.03917,58929.37,2449473.89,normal
1783431693,CSPR/USD,0.039,0.038976,0.039024,18080.35,1796359.12,normal
1783431694,CSPR/USD,0.038976,0.038963,0.038988,19606.34,1364966.78,normal
1783431695,CSPR/USD,0.03903,0.039002,0.039058,20572.77,1756109.06,normal
1783431696,CSPR/USD,0.039062,0.039031,0.039094,21809.5,745481.89,normal
1783431697,CSPR/USD,0.039088,0.039056,0.03912,12502.58,1528104.91,normal
1783431698,CSPR/USD,0.039071,0.039035,0.039107,10336.15,2470191.05,normal
1783431699,CSPR/USD,0.038995,0.038973,0.039016,15267.06,970538.88,normal
1783431700,CSPR/USD,0.039025,0.038988,0.039063,33706.41,1944556.2,normal
1783431701,CSPR/USD,0.038976,0.03894,0.039011,32892.19,1369942.75,normal
1783431702,CSPR/USD,0.039106,0.039088,0.039125,11022.36,1804916.3,normal
1783431703,CSPR/USD,0.03914,0.039126,0.039155,24693.0,909774.46,normal
1783431704,CSPR/USD,0.039105,0.039083,0.039128,11433.84,1440929.97,normal
1783431705,CSPR/USD,0.039069,0.039047,0.03909,13726.68,2460185.43,normal
1783431706,CSPR/USD,0.039063,0.039037,0.03909,9147.0,890574.3,normal
1783431707,CSPR/USD,0.039049,0.039022,0.039076,11552.81,1772890.06,normal
1783431708,CSPR/USD,0.039116,0.039084,0.039147,39068.2,1651195.5,normal
1783431709,CSPR/USD,0.039127,0.039102,0.039152,14384.94,1630103.17,normal
1783431710,CSPR/USD,0.039083,0.03907,0.039096,14886.74,1730246.58,normal
1783431711,CSPR/USD,0.039196,0.039161,0.039231,4197.42,1504475.95,normal
1783431712,CSPR/USD,0.039199,0.03918,0.039218,10431.7,533861.5,normal
1783431713,CSPR/USD,0.039245,0.039207,0.039284,11014.28,2300193.62,normal
1783431714,CSPR/USD,0.039209,0.039195,0.039222,6882.14,2153957.65,normal
1783431715,CSPR/USD,0.039231,0.039193,0.039269,13593.3,848335.36,normal
1783431716,CSPR/USD,0.039249,0.039237,0.039262,9477.29,1326546.35,normal
1783431717,CSPR/USD,0.039136,0.039119,0.039152,14242.66,2041097.96,normal
1783431718,CSPR/USD,0.039257,0.039246,0.039268,14723.53,2460124.63,normal
1783431719,CSPR/USD,0.039334,0.039304,0.039365,6219.2,2402274.09,normal
1783431720,CSPR/USD,0.03931,0.039275,0.039345,9711.23,2298718.4,normal
1783431721,CSPR/USD,0.039244,0.039221,0.039267,14212.82,816747.79,normal
1783431722,CSPR/USD,0.039265,0.039228,0.039302,34456.04,2328950.21,normal
1783431723,CSPR/USD,0.03927,0.039243,0.039297,16405.56,2256889.83,normal
1783431724,CSPR/USD,0.039291,0.039263,0.03932,7867.16,1253899.82,normal
1783431725,CSPR/USD,0.039303,0.039268,0.039338,18383.41,1289045.19,normal
1783431726,CSPR/USD,0.039333,0.039315,0.039352,52367.38,1419817.84,normal
1783431727,CSPR/USD,0.039421,0.0394,0.039441,27815.96,1812351.26,normal
1783431728,CSPR/USD,0.039455,0.039418,0.039492,20702.74,1021671.23,normal
1783431729,CSPR/USD,0.039392,0.039355,0.039428,23872.25,545896.86,normal
1783431730,CSPR/USD,0.039474,0.039435,0.039513,42275.51,782459.05,normal
1783431731,CSPR/USD,0.039573,0.039536,0.03961,31587.02,1380231.82,normal
1783431732,CSPR/USD,0.039764,0.039751,0.039778,21023.76,1064005.14,normal
1783431733,CSPR/USD,0.039696,0.039662,0.039731,31411.01,2029033.12,normal
1783431734,CSPR/USD,0.039711,0.039689,0.039733,5623.33,713380.14,normal
1783431735,CSPR/USD,0.039584,0.039545,0.039624,4016.59,2334930.45,normal
1783431736,CSPR/USD,0.039618,0.039594,0.039642,15148.84,2290654.36,normal
1783431737,CSPR/USD,0.039585,0.039558,0.039611,14114.31,2317513.63,normal
1783431738,CSPR/USD,0.039701,0.039676,0.039727,8646.17,1979220.0,normal
1783431739,CSPR/USD,0.039654,0.039635,0.039674,25865.94,713999.94,normal
1783431740,CSPR/USD,0.039552,0.03954,0.039564,3010.04,1376275.14,normal
1783431741,CSPR/USD,0.039523,0.039487,0.03956,8709.61,762810.74,normal
1783431742,CSPR/USD,0.039404,0.03937,0.039438,9063.73,2475398.39,normal
1783431743,CSPR/USD,0.039449,0.039435,0.039463,3608.18,1166076.85,normal
1783431744,CSPR/USD,0.039325,0.039292,0.039357,44169.28,1670661.08,normal
1783431745,CSPR/USD,0.039326,0.039298,0.039355,4503.63,2058786.11,normal
1783431746,CSPR/USD,0.039201,0.03918,0.039223,8344.25,2341232.17,normal
1783431747,CSPR/USD,0.039182,0.039165,0.0392,27622.44,2011095.45,normal
1783431748,CSPR/USD,0.039281,0.039246,0.039316,22400.45,1849007.56,normal
1783431749,CSPR/USD,0.039303,0.039272,0.039333,5505.27,1431963.56,normal
1783431750,CSPR/USD,0.039251,0.039225,0.039277,23063.15,1710800.27,normal
1783431751,CSPR/USD,0.039249,0.039221,0.039277,16845.31,688327.62,normal
1783431752,CSPR/USD,0.03925,0.039237,0.039262,86372.83,2267845.08,normal
1783431753,CSPR/USD,0.039278,0.039254,0.039302,18456.14,1587554.62,normal
1783431754,CSPR/USD,0.039196,0.039181,0.039212,11932.33,580270.1,normal
1783431755,CSPR/USD,0.039232,0.039216,0.039248,6733.15,2339804.25,normal
1783431756,CSPR/USD,0.03907,0.03904,0.039099,7365.82,1478603.95,normal
1783431757,CSPR/USD,0.039032,0.038995,0.039068,6900.75,2237178.28,normal
1783431758,CSPR/USD,0.039003,0.038981,0.039024,40009.77,2213775.91,normal
1783431759,CSPR/USD,0.03904,0.039025,0.039056,13553.17,2131503.17,normal
1783431760,CSPR/USD,0.039042,0.039013,0.039071,20998.32,622806.04,normal
1783431761,CSPR/USD,0.038958,0.038923,0.038993,44864.32,994133.29,normal
1783431762,CSPR/USD,0.038899,0.038868,0.038931,2024.81,2251095.74,normal
1783431763,CSPR/USD,0.038911,0.038876,0.038946,37164.12,2297982.11,normal
1783431764,CSPR/USD,0.038906,0.038881,0.038932,13965.11,1416137.72,normal
1783431765,CSPR/USD,0.038872,0.03884,0.038903,18921.21,1380082.94,normal
1783431766,CSPR/USD,0.038843,0.038829,0.038857,6886.22,850281.27,normal
1783431767,CSPR/USD,0.038884,0.038865,0.038904,7301.98,2436821.58,normal
1783431768,CSPR/USD,0.038854,0.038833,0.038875,19753.32,926276.95,normal
1783431769,CSPR/USD,0.038848,0.038824,0.038873,90010.2,881873.57,normal
1783431770,CSPR/USD,0.038978,0.038941,0.039015,29811.53,1821457.94,normal
1783431771,CSPR/USD,0.038893,0.038858,0.038928,36769.29,985688.61,normal
1783431772,CSPR/USD,0.038783,0.038769,0.038796,11457.49,2377543.22,normal
1783431773,CSPR/USD,0.038829,0.038814,0.038844,8265.43,521813.99,normal
1783431774,CSPR/USD,0.038789,0.038769,0.038809,7153.49,511506.52,normal
1783431775,CSPR/USD,0.03877,0.038752,0.038788,9039.7,1509753.6,normal
1783431776,CSPR/USD,0.038724,0.038696,0.038751,2585.76,1476124.92,normal
1783431777,CSPR/USD,0.038708,0.038672,0.038744,7480.57,826728.04,normal
1783431778,CSPR/USD,0.038803,0.038765,0.038841,8533.18,1489039.13,normal
1783431779,CSPR/USD,0.038851,0.038822,0.038879,11611.06,1323322.21,normal
1783431780,CSPR/USD,0.038902,0.038868,0.038936,14844.73,2280659.05,normal
1783431781,CSPR/USD,0.038818,0.038793,0.038843,17853.6,518507.84,normal
1783431782,CSPR/USD,0.038749,0.038733,0.038765,13201.16,2452539.61,normal
1783431783,CSPR/USD,0.038581,0.038556,0.038606,8390.42,1748785.53,normal
1783431784,CSPR/USD,0.038533,0.038508,0.038559,2777.52,803686.89,normal
1783431785,CSPR/USD,0.03859,0.038559,0.038621,8431.7,593520.03,normal
1783431786,CSPR/USD,0.03862,0.038604,0.038636,6136.68,1576211.32,normal
1783431787,CSPR/USD,0.038607,0.038587,0.038628,19396.61,969780.33,normal
1783431788,CSPR/USD,0.038606,0.038586,0.038626,27651.35,1102331.07,normal
1783431789,CSPR/USD,0.038565,0.038528,0.038603,28306.79,990264.33,normal
1783431790,CSPR/USD,0.038577,0.038555,0.0386,24478.79,1800344.63,normal
1783431791,CSPR/USD,0.038622,0.038591,0.038654,12006.21,1607057.92,normal
1783431792,CSPR/USD,0.038527,0.038496,0.038558,8799.37,655948.85,normal
1783431793,CSPR/USD,0.038545,0.038527,0.038562,7348.99,1553053.07,normal
1783431794,CSPR/USD,0.0386,0.038573,0.038626,3999.8,2082379.53,normal
1783431795,CSPR/USD,0.038575,0.03854,0.038611,29539.48,662389.18,normal
1783431796,CSPR/USD,0.038617,0.038593,0.03864,11617.07,2279477.95,normal
1783431797,CSPR/USD,0.038783,0.038746,0.03882,4929.18,1656613.3,normal
1783431798,CSPR/USD,0.038777,0.038761,0.038793,6896.76,2401248.94,normal
1783431799,CSPR/USD,0.0388,0.038789,0.038812,6676.98,796282.44,normal
1783431800,CSPR/USD,0.038757,0.038721,0.038792,13827.57,2487130.0,normal
1783431801,CSPR/USD,0.038767,0.038733,0.038802,31381.51,1788545.73,normal
1783431802,CSPR/USD,0.038795,0.038756,0.038833,10113.32,1634988.4,normal
1783431803,CSPR/USD,0.038806,0.038777,0.038836,2203.88,1530559.25,normal
1783431804,CSPR/USD,0.038746,0.038709,0.038782,11483.38,547308.75,normal
1783431805,CSPR/USD,0.038758,0.038724,0.038792,11790.45,2379278.38,normal
1783431806,CSPR/USD,0.038845,0.03881,0.038879,11159.69,1787988.95,normal
1783431807,CSPR/USD,0.038871,0.038845,0.038898,8087.15,683252.97,normal
1783431808,CSPR/USD,0.038929,0.038908,0.038949,15898.04,541904.34,normal
1783431809,CSPR/USD,0.038914,0.038877,0.038951,14085.66,601567.28,normal
1783431810,CSPR/USD,0.038959,0.038937,0.038981,13096.96,1718791.53,normal
1783431811,CSPR/USD,0.038976,0.03895,0.039001,18585.06,1728030.83,normal
1783431812,CSPR/USD,0.038919,0.038896,0.038942,9472.36,1499334.58,normal
1783431813,CSPR/USD,0.038938,0.038912,0.038964,9051.91,1113531.64,normal
1783431814,CSPR/USD,0.038879,0.038855,0.038902,40299.67,1563485.46,normal
1783431815,CSPR/USD,0.038841,0.03883,0.038852,20899.58,1532603.64,normal
1783431816,CSPR/USD,0.038852,0.038817,0.038888,25888.57,538831.12,normal
1783431817,CSPR/USD,0.03887,0.038847,0.038893,35627.88,1064938.46,normal
1783431818,CSPR/USD,0.038799,0.038773,0.038826,20348.35,606370.68,normal
1783431819,CSPR/USD,0.038862,0.038848,0.038876,28077.14,2300309.5,normal
1783431820,CSPR/USD,0.038896,0.038886,0.038906,3776.39,1950446.33,normal
1783431821,CSPR/USD,0.038854,0.038837,0.038871,15729.97,2492230.34,normal
1783431822,CSPR/USD,0.038763,0.038733,0.038793,11542.89,1104342.53,normal
1783431823,CSPR/USD,0.038754,0.038741,0.038767,51131.05,2256971.7,normal
1783431824,CSPR/USD,0.038728,0.038692,0.038764,28060.45,1706108.54,normal
1783431825,CSPR/USD,0.038734,0.038718,0.03875,8067.86,1406250.81,normal
1783431826,CSPR/USD,0.038713,0.038697,0.038728,18001.95,945146.22,normal
1783431827,CSPR/USD,0.038594,0.038579,0.038609,15277.63,1976784.33,normal
1783431828,CSPR/USD,0.038571,0.038561,0.038581,19215.36,2308281.5,normal
1783431829,CSPR/USD,0.038553,0.038521,0.038585,5913.1,970616.8,normal
1783431830,CSPR/USD,0.03859,0.038555,0.038625,17818.87,850780.67,normal
1783431831,CSPR/USD,0.038549,0.038522,0.038576,11130.88,1892443.83,normal
1783431832,CSPR/USD,0.038648,0.038633,0.038663,16746.76,2453946.33,normal
1783431833,CSPR/USD,0.038535,0.038517,0.038553,7483.77,1999910.2,normal
1783431834,CSPR/USD,0.038613,0.038589,0.038636,8366.15,1069161.48,normal
1783431835,CSPR/USD,0.038599,0.038562,0.038637,34168.98,1339910.85,normal
1783431836,CSPR/USD,0.03865,0.038633,0.038667,5760.4,1268635.27,normal
1783431837,CSPR/USD,0.038655,0.038624,0.038686,6110.7,2204190.04,normal
1783431838,CSPR/USD,0.038722,0.0387,0.038745,12819.66,2042741.56,normal
1783431839,CSPR/USD,0.038699,0.038681,0.038718,7204.69,1677950.87,normal
1783431840,CSPR/USD,0.038634,0.038611,0.038657,6581.23,1049918.22,normal
1783431841,CSPR/USD,0.038718,0.038707,0.03873,14531.31,2375977.06,normal
1783431842,CSPR/USD,0.038712,0.038679,0.038745,4007.6,1806630.45,normal
1783431843,CSPR/USD,0.038725,0.038708,0.038741,5964.8,2440953.29,normal
1783431844,CSPR/USD,0.038798,0.038767,0.038829,69097.68,1660234.07,normal
1783431845,CSPR/USD,0.038737,0.038725,0.038748,19294.59,2142385.52,normal
